year,imdb,title,clean_test,clean_test_numeric,binary,budget,Country,Genre,isAction,isCrime,isUSFilm,Production,RT_Score
2006,tt0439815,Slither,ok,3,PASS,15250000,"Canada, USA","Comedy, Horror, Sci-Fi",FALSE,FALSE,TRUE,Universal Pictures,86
2006,tt0417148,Snakes on a Plane,ok,3,PASS,33000000,"USA, Germany","Action, Crime, Thriller",TRUE,TRUE,TRUE,New Line Cinema,69
2006,tt0405336,Southland Tales,ok,3,PASS,17000000,"France, Germany, USA","Comedy, Drama, Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Samuel Goldwyn Films,38
2006,tt0430634,Stick It,ok,3,PASS,20000000,"Germany, USA","Comedy, Drama, Sport",FALSE,FALSE,TRUE,Buena Vista,31
2006,tt0420223,Stranger Than Fiction,ok,3,PASS,30000000,USA,"Comedy, Drama, Fantasy, Romance",FALSE,FALSE,TRUE,Sony Pictures,72
2006,tt0348150,Superman Returns,notalk,1,FAIL,232000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Warner Bros. Pictures,75
2006,tt0446046,Take the Lead,ok,3,PASS,30000000,USA,"Drama, Music",FALSE,FALSE,TRUE,New Line Cinema,43
2006,tt0429589,The Ant Bully,men,2,FAIL,45000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Warner Bros. Pictures,62
2006,tt0452594,The Break Up,notalk,1,FAIL,52000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Universal Pictures,34
2006,tt0382625,The Da Vinci Code,notalk,1,FAIL,125000000,"USA, Malta, France, UK","Mystery, Thriller",FALSE,FALSE,TRUE,Sony Pictures,24
2006,tt0783238,The Dead Girl,ok,3,PASS,3300000,USA,"Crime, Drama, Mystery, Thriller",FALSE,TRUE,TRUE,Peace Arch,-1
2006,tt0407887,The Departed,notalk,1,FAIL,90000000,USA,"Crime, Drama, Thriller",FALSE,TRUE,TRUE,Warner Bros. Pictures,91
2006,tt0458352,The Devil Wears Prada,ok,3,PASS,35000000,"USA, France","Comedy, Drama",FALSE,FALSE,TRUE,20th Century Fox,75
2006,tt0433386,The Grudge 2,ok,3,PASS,20000000,"USA, Japan","Horror, Thriller",FALSE,FALSE,TRUE,Sony Pictures Entertainment,12
2006,tt0464049,The History Boys,notalk,1,FAIL,3700000,UK,"Comedy, Drama, Romance",FALSE,FALSE,FALSE,Fox Searchlight,66
2006,tt0457939,The Holiday,ok,3,PASS,85000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Sony Pictures,48
2006,tt0468492,The Host,ok,3,PASS,50000000,South Korea,"Action, Drama, Horror, Sci-Fi",TRUE,FALSE,FALSE,Magnolia Pictures,93
2006,tt0443543,The Illusionist,nowomen,0,FAIL,16500000,"USA, Czech Republic","Drama, Mystery, Romance, Thriller",FALSE,FALSE,TRUE,Yari Film Group,73
2006,tt0482571,The Prestige,notalk,1,FAIL,40000000,"USA, UK","Drama, Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Buena Vista Pictures,76
2006,tt0454921,The Pursuit of Happyness,nowomen,0,FAIL,55000000,USA,"Biography, Drama",FALSE,FALSE,TRUE,Sony Pictures,67
2006,tt0460989,The Wind That Shakes the Barley,notalk,1,FAIL,8300000,"Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland, Netherlands","Drama, War",FALSE,FALSE,FALSE,IFC First Take,89
2006,tt0370032,Ultraviolet,notalk,1,FAIL,30000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Sony Pictures,9
2006,tt0441909,Volver,ok,3,PASS,9400000,Spain,"Comedy, Drama",FALSE,FALSE,FALSE,Sony Pictures Classics,91
2006,tt0758794,We Are Marshall,notalk,1,FAIL,65000000,USA,"Drama, Sport",FALSE,FALSE,TRUE,Warner Bros. Pictures,48
2006,tt0455857,When a Stranger Calls,ok,3,PASS,15000000,USA,"Horror, Thriller",FALSE,FALSE,TRUE,Screen Gems,9
2006,tt0477139,Wristcutters: A Love Story,notalk,1,FAIL,1000000,"USA, UK","Comedy, Drama, Fantasy, Romance",FALSE,FALSE,TRUE,N/A,-1
2006,tt0376994,X-Men: The Last Stand,ok,3,PASS,210000000,"Canada, USA, UK","Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,20th Century Fox,58
2006,tt0463034,"You, Me and Dupree",notalk,1,FAIL,54000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Universal Pictures,20
2006,tt0383060,Zoom,ok,3,PASS,35000000,USA,"Action, Adventure, Comedy, Family, Sci-Fi",TRUE,FALSE,TRUE,Sony Pictures Entertainment,3
2006,tt0389557,Zwartboek,ok,3,PASS,22000000,"Netherlands, Germany, UK, Belgium","Drama, Thriller, War",FALSE,FALSE,FALSE,Sony Picture Classics,75
2005,tt0402022,AEon Flux,ok,3,PASS,55000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Paramount Pictures,9
2005,tt0398712,Assault on Precinct 13,ok,3,PASS,30000000,"France, USA","Action, Crime, Drama, Thriller",TRUE,TRUE,TRUE,Focus Features,59
2005,tt0372784,Batman Begins,notalk,1,FAIL,150000000,"USA, UK","Action, Adventure",TRUE,FALSE,TRUE,Warner Bros. Pictures,84
2005,tt0388500,Beauty Shop,ok,3,PASS,25000000,USA,Comedy,FALSE,FALSE,TRUE,MGM/UA,38
2005,tt0374536,Bewitched,ok,3,PASS,80000000,USA,"Comedy, Fantasy, Romance",FALSE,FALSE,TRUE,Columbia Pictures,24
2005,tt0357507,Boogeyman,men,2,FAIL,20000000,"USA, New Zealand, Germany","Drama, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Screen Gems,13
2005,tt0439478,Boynton Beach Club,ok,3,PASS,2900000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Samuel Goldwyn Films,60
2005,tt0393109,Brick,notalk,1,FAIL,450000,USA,"Action, Crime, Drama, Mystery, Thriller",TRUE,TRUE,TRUE,Focus Features,79
2005,tt0388795,Brokeback Mountain,notalk,1,FAIL,13900000,"USA, Canada","Drama, Romance",FALSE,FALSE,TRUE,Focus Features,87
2005,tt0367594,Charlie and the Chocolate Factory,ok,3,PASS,150000000,"USA, UK, Australia","Adventure, Comedy, Family, Fantasy, Musical",FALSE,FALSE,TRUE,Warner Bros. Pictures,82
2005,tt0451094,Chinjeolhan geumjassi,ok,3,PASS,4500000,South Korea,"Crime, Drama, Thriller",FALSE,TRUE,FALSE,Picture This! Entertainment,76
2005,tt0352248,Cinderella Man,men,2,FAIL,88000000,USA,"Biography, Drama, Sport",FALSE,FALSE,TRUE,Universal Pictures,80
2005,tt0393162,Coach Carter,ok,3,PASS,45000000,"USA, Germany","Biography, Drama, Sport",FALSE,FALSE,TRUE,Paramount Pictures,64
2005,tt0360486,Constantine,notalk,1,FAIL,75000000,"USA, Germany","Action, Fantasy, Horror, Mystery",TRUE,FALSE,TRUE,Warner Bros. Pictures,46
2005,tt0435623,Conversations with Other Women,nowomen,0,FAIL,450000,"UK, USA","Comedy, Drama, Romance",FALSE,FALSE,TRUE,Fabrication Films,74
2005,tt0257516,Cursed,ok,3,PASS,35000000,"Germany, USA","Comedy, Horror",FALSE,FALSE,TRUE,N/A,-1
2005,tt0342258,Danny the dog,notalk,1,FAIL,43000000,"France, USA, UK","Action, Crime, Drama, Thriller",TRUE,TRUE,TRUE,Focus Features,65
2005,tt0382628,Dark Water,ok,3,PASS,60000000,USA,"Drama, Horror, Mystery",FALSE,FALSE,TRUE,Buena Vista,47
2005,tt0342272,Dear Wendy,notalk,1,FAIL,8000000,"Denmark, France, Germany, UK","Comedy, Crime, Drama, Romance",FALSE,TRUE,FALSE,Wellspring Media,36
2005,tt0421054,Domino,ok,3,PASS,50000000,"France, USA, UK","Action, Biography, Crime, Drama, Thriller",TRUE,TRUE,TRUE,Maverick Entertainment,-1
2005,tt0419706,Doom,notalk,1,FAIL,70000000,"UK, Czech Republic, Germany, USA","Action, Adventure, Horror, Sci-Fi",TRUE,FALSE,TRUE,Universal Pictures,19
2005,tt0120667,Fantastic Four,notalk,1,FAIL,87500000,"USA, Germany","Action, Adventure, Fantasy, Sci-Fi",TRUE,FALSE,TRUE,20th Century Fox,27
2005,tt0408790,Flightplan,ok,3,PASS,55000000,USA,"Action, Drama, Mystery, Thriller",TRUE,FALSE,TRUE,Touchstone Pictures,37
2005,tt0369441,Fun with Dick and Jane,ok,3,PASS,140000000,USA,"Comedy, Crime",FALSE,TRUE,TRUE,Columbia Pictures,28
2005,tt0433383,"Good Night, and Good Luck.",notalk,1,FAIL,7000000,"USA, France, UK, Japan","Biography, Drama, History",FALSE,FALSE,TRUE,Warner Independent Pictures,93
2005,tt0424136,Hard Candy,ok,3,PASS,950000,USA,"Crime, Drama, Thriller",FALSE,TRUE,TRUE,Lions Gate Films,67
2005,tt0330373,Harry Potter and the Goblet of Fire,notalk,1,FAIL,150000000,"UK, USA","Adventure, Family, Fantasy, Mystery",FALSE,FALSE,TRUE,Warner Bros. Pictures,88
2005,tt0400497,Herbie Fully Loaded,ok,3,PASS,50000000,USA,"Adventure, Comedy, Family, Fantasy, Romance, Sport",FALSE,FALSE,TRUE,Buena Vista,41
2005,tt0382077,Hide and Seek,ok,3,PASS,25000000,"USA, Germany","Drama, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,20th Century Fox,13
2005,tt0386588,Hitch,men,2,FAIL,55000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Sony Pictures,68
2005,tt0443536,Hoodwinked!,ok,3,PASS,17500000,USA,"Animation, Comedy, Crime, Family, Musical, Mystery",FALSE,TRUE,TRUE,Weinstein Company,47
2005,tt0450278,Hostel,notalk,1,FAIL,4800000,"USA, Germany, Czech Republic, Slovakia, Iceland","Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Lions Gate Films,61
2005,tt0396652,Ice Princess,ok,3,PASS,25000000,"USA, Canada","Comedy, Drama, Family, Sport",FALSE,FALSE,TRUE,Buena Vista Pictures,51
2005,tt0418763,Jarhead,nowomen,0,FAIL,72000000,"USA, UK, Germany","Biography, Drama, War",FALSE,FALSE,TRUE,Universal Pictures,61
2005,tt0418773,Junebug,ok,3,PASS,1000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Sony Pictures Classics,87
2005,tt0425123,Just Like Heaven,ok,3,PASS,58000000,USA,"Comedy, Drama, Fantasy, Romance",FALSE,FALSE,TRUE,Dreamworks,55
2005,tt0360717,King Kong,nowomen,0,FAIL,207000000,"New Zealand, USA, Germany","Action, Adventure, Drama, Romance",TRUE,FALSE,TRUE,Universal Pictures,84
2005,tt0320661,Kingdom of Heaven,nowomen,0,FAIL,110000000,"UK, Germany, Spain, Morocco, USA","Action, Adventure, Drama, History, War",TRUE,FALSE,TRUE,20th Century Fox,39
2005,tt0373469,Kiss Kiss Bang Bang,notalk,1,FAIL,15000000,USA,"Action, Comedy, Crime, Mystery, Thriller",TRUE,TRUE,TRUE,Warner Bros. Pictures,85
2005,tt0399295,Lord of War,men,2,FAIL,42000000,"USA, Germany, France","Crime, Drama, Thriller",FALSE,TRUE,TRUE,Lions Gate,62
2005,tt0351283,Madagascar,nowomen,0,FAIL,75000000,USA,"Animation, Adventure, Comedy, Family",FALSE,FALSE,TRUE,Dreamworks,55
2005,tt0331933,Man of the House,ok,3,PASS,50000000,USA,"Comedy, Crime",FALSE,TRUE,TRUE,Columbia Pictures,9
2005,tt0416320,Match Point,ok,3,PASS,15000000,"UK, Ireland, Luxembourg","Drama, Romance, Thriller",FALSE,FALSE,FALSE,Dreamworks,76
2005,tt0415978,Me and You and Everyone We Know,ok,3,PASS,2000000,"USA, UK","Comedy, Drama",FALSE,FALSE,TRUE,IFC Films,82
2005,tt0397535,Memoirs of a Geisha,ok,3,PASS,85000000,"USA, Japan","Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures,35
2005,tt0366780,MirrorMask,ok,3,PASS,4000000,null,null,FALSE,FALSE,FALSE,null,-1
2005,tt0385307,Miss Congeniality 2: Armed &amp; Fabulous,ok,3,PASS,60000000,USA,"Action, Comedy, Crime",TRUE,TRUE,TRUE,Warner Bros.,15
2005,tt0356910,Mr. &amp; Mrs. Smith,men,2,FAIL,110000000,USA,"Action, Comedy, Crime, Thriller",TRUE,TRUE,TRUE,20th Century Fox,59
2005,tt0408306,Munich,notalk,1,FAIL,75000000,"France, Canada, USA","Drama, History, Thriller",FALSE,FALSE,TRUE,Universal Pictures,78
2005,tt0395972,North Country,ok,3,PASS,30000000,USA,Drama,FALSE,FALSE,TRUE,Warner Bros. Pictures,69
2005,tt0380599,Oliver Twist,notalk,1,FAIL,65000000,"Czech Republic, UK, France, Italy","Crime, Drama",FALSE,TRUE,FALSE,N/A,-1
2005,tt0414387,Pride and Prejudice,ok,3,PASS,28000000,"France, UK, USA","Drama, Romance",FALSE,FALSE,TRUE,Focus Features,86
2005,tt0377107,Proof,ok,3,PASS,20000000,USA,"Drama, Mystery",FALSE,FALSE,TRUE,Miramax Films,63
2005,tt0421239,Red Eye,ok,3,PASS,26000000,USA,"Mystery, Thriller",FALSE,FALSE,TRUE,Dreamworks,79
2005,tt0294870,Rent,ok,3,PASS,40000000,USA,"Drama, Musical, Romance",FALSE,FALSE,TRUE,Sony Pictures,46
2005,tt0358082,Robots,notalk,1,FAIL,80000000,USA,"Animation, Adventure, Comedy, Family, Sci-Fi",FALSE,FALSE,TRUE,20th Century Fox,64
2005,tt0379786,Serenity,ok,3,PASS,39000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Universal Pictures,83
2005,tt0338427,Shopgirl,men,2,FAIL,7500000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Touchstone Pictures,60
2005,tt0401792,Sin City,ok,3,PASS,40000000,USA,"Crime, Thriller",FALSE,TRUE,TRUE,Dimension Films,77
2005,tt0474361,Sisters in Law,ok,3,PASS,300000,"Cameroon, UK",Documentary,FALSE,FALSE,FALSE,Women Make Movies,92
2005,tt0405325,Sky High,ok,3,PASS,60000000,USA,"Adventure, Comedy, Family, Sci-Fi",FALSE,FALSE,TRUE,Buena Vista,74
2005,tt0362165,Son of the Mask,notalk,1,FAIL,100000000,"USA, Germany","Comedy, Family, Fantasy",FALSE,FALSE,TRUE,New Line Cinema,6
2005,tt0121766,Star Wars: Episode III - Revenge of the Sith,notalk,1,FAIL,115000000,USA,"Action, Adventure, Fantasy, Sci-Fi",TRUE,FALSE,TRUE,20th Century Fox,80
2005,tt0382992,Stealth,notalk,1,FAIL,138000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Columbia Pictures,12
2005,tt0369994,Strangers with Candy,ok,3,PASS,2000000,USA,Comedy,FALSE,FALSE,TRUE,ThinkFilm,52
2005,tt0427944,Thank You for Smoking,notalk,1,FAIL,7500000,null,null,FALSE,FALSE,FALSE,null,-1
2005,tt0405422,The 40 Year Old Virgin,men,2,FAIL,26000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Universal Pictures,85
2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,1,FAIL,50000000,USA,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,FALSE,TRUE,Miramax,19
2005,tt0384806,The Amityville Horror,ok,3,PASS,18500000,USA,"Drama, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,MGM,24
2005,tt0357110,The Ballad of Jack and Rose,ok,3,PASS,1500000,USA,Drama,FALSE,FALSE,TRUE,IFC Films,47
2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,3,PASS,180000000,"USA, UK","Adventure, Family, Fantasy",FALSE,FALSE,TRUE,Buena Vista,76
2005,tt0387131,The Constant Gardener,ok,3,PASS,25500000,"UK, Germany, USA, China, Kenya","Drama, Mystery, Romance, Thriller",FALSE,FALSE,TRUE,Focus Features,83
2005,tt0435625,The Descent,ok,3,PASS,7000000,UK,"Adventure, Horror, Thriller",FALSE,FALSE,FALSE,Lionsgate,85
2005,tt0395584,The Devil&#39;s Rejects,ok,3,PASS,7000000,"USA, Germany",Horror,FALSE,FALSE,TRUE,Lions Gate Films,53
2005,tt0404032,The Exorcism of Emily Rose,ok,3,PASS,18000000,USA,"Drama, Horror, Thriller",FALSE,FALSE,TRUE,Dimension Films,20
2005,tt0432291,The Fog,ok,3,PASS,18000000,USA,Horror,FALSE,FALSE,TRUE,Sony Pictures Classics,4
2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk,1,FAIL,45000000,"UK, USA","Adventure, Comedy, Sci-Fi",FALSE,FALSE,TRUE,Buena Vista,60
2005,tt0399201,The Island,ok,3,PASS,120000000,USA,"Action, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Dreamworks Distribution LLC,40
2005,tt0366627,The Jacket,men,2,FAIL,28500000,"Germany, USA","Drama, Fantasy, Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Warner Independent,44
2005,tt0386140,The Legend of Zorro,notalk,1,FAIL,80000000,USA,"Action, Adventure, Romance, Thriller, Western",TRUE,FALSE,TRUE,Sony Pictures Entertainment,26
2005,tt0377109,The Ring Two,ok,3,PASS,50000000,USA,"Horror, Mystery",FALSE,FALSE,TRUE,Dreamworks Distribution LLC,20
2005,tt0397101,The Skeleton Key,ok,3,PASS,40000000,"USA, Germany","Drama, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Universal Pictures,37
2005,tt0367089,The Squid and the Whale,men,2,FAIL,1500000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Samuel Goldwyn Films,93
2005,tt0372532,The Wedding Date,ok,3,PASS,15000000,"USA, UK","Comedy, Romance",FALSE,FALSE,TRUE,Universal Pictures,11
2005,tt0407265,Transamerica,ok,3,PASS,1000000,USA,"Adventure, Comedy, Drama",FALSE,FALSE,TRUE,Weinstein Company,77
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,2,FAIL,4750000,UK,Comedy,FALSE,FALSE,FALSE,Picturehouse,89
2005,tt0434409,V for Vendetta,ok,3,PASS,50000000,"USA, UK, Germany","Action, Drama, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Warner Bros. Pictures,73
2005,tt0348333,Waiting...,ok,3,PASS,1125000,USA,Comedy,FALSE,FALSE,TRUE,Lions Gate,31
2005,tt0358273,Walk the Line,ok,3,PASS,29000000,"USA, Germany","Biography, Drama, Music, Romance",FALSE,FALSE,TRUE,20th Century Fox,83
2005,tt0407304,War of the Worlds,notalk,1,FAIL,132000000,USA,"Adventure, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Paramount Pictures,75
2005,tt0240200,Water,ok,3,PASS,3000000,"Canada, India","Drama, Romance",FALSE,FALSE,FALSE,Fox Searchlight Pictures,90
2005,tt0375210,White Noise,notalk,1,FAIL,10000000,"UK, Canada, USA","Drama, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Universal Pictures,7
2005,tt0443295,"Yours, Mine and Ours",ok,3,PASS,45000000,USA,"Comedy, Family, Fantasy, Romance",FALSE,FALSE,TRUE,Paramount Pictures,6
2005,tt0406375,Zathura: A Space Adventure,nowomen,0,FAIL,65000000,USA,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,FALSE,TRUE,Sony Pictures,75
2004,tt0337563,13 Going on 30,ok,3,PASS,30000000,null,null,FALSE,FALSE,FALSE,null,-1
2004,tt0212712,2046,ok,3,PASS,12000000,"Hong Kong, China, France, Italy, Germany","Drama, Romance, Sci-Fi",FALSE,FALSE,FALSE,Sony Pictures Classics,85
2004,tt0343660,50 First Dates,men,2,FAIL,75000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures,45
2004,tt0356470,A Cinderella Story,ok,3,PASS,19000000,"USA, Canada","Comedy, Family, Romance",FALSE,FALSE,TRUE,Warner Bros. Pictures,12
2004,tt0344510,A Very Long Engagement,ok,3,PASS,55000000,"France, USA","Drama, Mystery, Romance, War",FALSE,FALSE,TRUE,Warner Bros. Pictures,78
2004,tt0357413,Anchorman: The Legend of Ron Burgundy,men,2,FAIL,25000000,USA,Comedy,FALSE,FALSE,TRUE,Dreamworks,66
2004,tt0327437,Around the World in 80 Days,notalk,1,FAIL,110000000,"USA, Germany, Ireland, UK","Action, Adventure, Comedy, Family, Western",TRUE,FALSE,TRUE,Buena Vista Pictures,32
2004,tt0414852,Banlieue 13,nowomen,0,FAIL,15000000,France,"Action, Crime, Sci-Fi, Thriller",TRUE,TRUE,FALSE,Magnolia Pictures,80
2004,tt0381681,Before Sunset,nowomen,0,FAIL,2000000,"USA, France","Drama, Romance",FALSE,FALSE,TRUE,Warner Independent Pictures,95
2004,tt0317198,Bridget Jones: The Edge of Reason,ok,3,PASS,50000000,"UK, France, Germany, Ireland, USA","Comedy, Drama, Romance",FALSE,FALSE,TRUE,Miramax Films,27
2004,tt0327554,Catwoman,ok,3,PASS,100000000,USA,"Action, Crime, Fantasy",TRUE,TRUE,TRUE,Warner Bros. Pictures,9
2004,tt0337921,Cellular,ok,3,PASS,45000000,"USA, Germany","Action, Crime, Thriller",TRUE,TRUE,TRUE,New Line Cinema,55
2004,tt0376541,Closer,ok,3,PASS,35000000,"USA, UK","Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures,68
2004,tt0369339,Collateral,nowomen,0,FAIL,60000000,USA,"Crime, Drama, Thriller",FALSE,TRUE,TRUE,Paramount Pictures,86
2004,tt0345074,Connie and Carla,ok,3,PASS,20000000,USA,"Comedy, Crime, Music",FALSE,TRUE,TRUE,Universal Pictures,44
2004,tt0375679,Crash,ok,3,PASS,7303082,"USA, Germany","Crime, Drama, Thriller",FALSE,TRUE,TRUE,Lions Gate Films,74
2004,tt0367631,D.E.B.S.,ok,3,PASS,3500000,USA,"Action, Comedy, Romance",TRUE,FALSE,TRUE,Destination Films,38
2004,tt0363547,Dawn of the Dead,ok,3,PASS,28000000,"USA, Canada, Japan, France",Horror,FALSE,FALSE,TRUE,Universal Pictures,75
2004,tt0364725,Dodgeball: A True Underdog Story,ok,3,PASS,30000000,"USA, Germany","Comedy, Sport",FALSE,FALSE,TRUE,20th Century Fox,70
2004,tt0327679,Ella Enchanted,ok,3,PASS,35000000,"USA, Ireland, UK","Comedy, Family, Fantasy, Romance",FALSE,FALSE,TRUE,Miramax Films,50
2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,2,FAIL,20000000,USA,"Drama, Romance, Sci-Fi",FALSE,FALSE,TRUE,Focus Features,93
2004,tt0349416,Eulogy,ok,3,PASS,10000000,"USA, UK, Germany","Comedy, Drama",FALSE,FALSE,TRUE,Lions Gate Films,32
2004,tt0308644,Finding Neverland,ok,3,PASS,25000000,"USA, UK","Biography, Drama, Family",FALSE,FALSE,TRUE,Miramax Films,82
2004,tt0377062,Flight of the Phoenix,nowomen,0,FAIL,75000000,USA,"Action, Adventure, Drama, Thriller",TRUE,FALSE,TRUE,20th Century Fox,30
2004,tt0333766,Garden State,ok,3,PASS,2500000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Fox Searchlight,86
2004,tt0366551,Harold and Kumar Go to White Castle,ok,3,PASS,9000000,"USA, Canada, Germany","Adventure, Comedy",FALSE,FALSE,TRUE,New Line Cinema,74
2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,3,PASS,130000000,"UK, USA","Adventure, Family, Fantasy, Mystery",FALSE,FALSE,TRUE,Warner Bros. Pictures,90
2004,tt0167190,Hellboy,notalk,1,FAIL,60000000,USA,"Action, Fantasy, Horror, Sci-Fi",TRUE,FALSE,TRUE,Sony Pictures,81
2004,tt0299172,Home on the Range,ok,3,PASS,110000000,USA,"Animation, Adventure, Comedy, Family, Music, Western",FALSE,FALSE,TRUE,Walt Disney Pictures,53
2004,tt0356721,I Heart Huckabees,ok,3,PASS,22000000,"USA, UK, Germany",Comedy,FALSE,FALSE,TRUE,Fox Searchlight,63
2004,tt0343818,"I, Robot",notalk,1,FAIL,105000000,"USA, Germany","Action, Crime, Drama, Mystery, Sci-Fi, Thriller",TRUE,TRUE,TRUE,N/A,-1
2004,tt0385267,In Good Company,notalk,1,FAIL,26000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Universal Pictures,82
2004,tt0362269,Kinsey,ok,3,PASS,11000000,"USA, Germany","Biography, Drama, Romance",FALSE,FALSE,TRUE,Fox Searchlight Pictures,90
2004,tt0373074,Kung Fu Hustle,nowomen,0,FAIL,20000000,"Hong Kong, China","Action, Comedy, Fantasy",TRUE,FALSE,FALSE,Sony Pictures Classics,90
2004,tt0375912,Layer Cake,notalk,1,FAIL,6500000,UK,"Action, Crime, Drama, Thriller",TRUE,TRUE,FALSE,Sony Classics,80
2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,3,PASS,100000000,"USA, Germany","Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Paramount Pictures,72
2004,tt0390221,Maria Full of Grace,ok,3,PASS,3200000,"Colombia, Ecuador, USA","Crime, Drama",FALSE,TRUE,TRUE,New Line Cinema,97
2004,tt0377092,Mean Girls,ok,3,PASS,18000000,"USA, Canada",Comedy,FALSE,FALSE,TRUE,Paramount Pictures,84
2004,tt0405159,Million Dollar Baby,ok,3,PASS,30000000,USA,"Drama, Sport",FALSE,FALSE,TRUE,Warner Bros. Pictures,91
2004,tt0349825,Miracle,notalk,1,FAIL,28000000,"Canada, USA","Biography, Drama, History, Sport",FALSE,FALSE,TRUE,Buena Vista Pictures,80
2004,tt0382189,My Summer of Love,ok,3,PASS,1700000,UK,"Drama, Romance, Thriller",FALSE,FALSE,FALSE,Focus Features,90
2004,tt0374900,Napoleon Dynamite,notalk,1,FAIL,400000,USA,Comedy,FALSE,FALSE,TRUE,Fox Searchlight Pictures,71
2004,tt0363282,New York Minute,notalk,1,FAIL,40000000,USA,"Comedy, Crime, Family, Romance",FALSE,TRUE,TRUE,Warner Bros.,11
2004,tt0390384,Primer,notalk,1,FAIL,7000,USA,"Drama, Sci-Fi, Thriller",FALSE,FALSE,TRUE,ThinkFilm,72
2004,tt0350028,Raising Helen,ok,3,PASS,50000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Buena Vista Pictures,25
2004,tt0318627,Resident Evil: Apocalypse,ok,3,PASS,50000000,"Germany, France, UK, Canada, USA","Action, Horror, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Sony Pictures,20
2004,tt0332375,Saved!,ok,3,PASS,5000000,"USA, Canada","Comedy, Drama",FALSE,FALSE,TRUE,MGM,61
2004,tt0387564,Saw,men,2,FAIL,1200000,USA,"Crime, Horror, Mystery, Thriller",FALSE,TRUE,TRUE,Lions Gate Films,49
2004,tt0363988,Secret Window,notalk,1,FAIL,40000000,USA,"Drama, Mystery, Thriller",FALSE,FALSE,TRUE,Columbia Pictures,46
2004,tt0307453,Shark Tale,notalk,1,FAIL,75000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,DreamWorks SKG,36
2004,tt0365748,Shaun of the Dead,ok,3,PASS,5000000,"UK, France","Comedy, Horror",FALSE,FALSE,FALSE,Focus Features,92
2004,tt0298148,Shrek 2,ok,3,PASS,70000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Romance",FALSE,FALSE,TRUE,DreamWorks SKG,89
2004,tt0375063,Sideways,ok,3,PASS,17000000,"USA, Hungary","Comedy, Drama, Romance",FALSE,FALSE,TRUE,Fox Searchlight Pictures,96
2004,tt0346156,Sky Captain and the World of Tomorrow,ok,3,PASS,70000000,"USA, UK, Italy","Action, Adventure, Mystery, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Paramount,71
